"sample","count","length","legal.sublegal","family","genus","species","project","campaignid"
"2547","1","50","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2565","1","50","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2571","2","50","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2574","1","50","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2584","2","50","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2354","2","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2360","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2382","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2429","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2434","8","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2435","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2436","3","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2455","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2458","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2462","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2491","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2500","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2579","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2726","1","55","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2362","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2369","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2399","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2401","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2403","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2436","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2449","3","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2452","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2458","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2460","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2478","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2482","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2507","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2543","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2565","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2568","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2570","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2571","2","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2574","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2578","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2584","2","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2640","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2654","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2671","4","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2697","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2722","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2725","1","60","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2354","4","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2359","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2394","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2403","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2429","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2433","2","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2462","3","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2498","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2513","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2520","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2540","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2542","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2559","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2579","1","65","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2346","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2354","2","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2433","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2452","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2460","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2478","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2495","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2498","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2505","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2513","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2561","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2565","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2570","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2574","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2584","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2619","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2627","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2634","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2670","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2696","2","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2699","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2726","1","70","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2354","2","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2399","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2425","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2441","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2452","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2482","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2505","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2507","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2510","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2542","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2564","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2584","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2619","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2623","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2626","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2636","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2722","1","75","Sublegal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2350","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2354","2","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2362","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2369","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2371","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2373","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2405","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2436","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2440","2","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2445","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2449","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2452","2","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2455","2","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2460","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2462","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2478","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2485","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2504","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2505","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2507","2","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2510","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2517","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2555","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2565","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2570","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2571","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2574","2","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2619","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2623","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2626","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2627","3","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2628","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2631","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2632","3","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2633","2","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2642","2","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2659","2","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2666","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2680","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2725","1","80","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2354","1","85","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2364","1","85","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2434","18","85","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2435","7","85","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2436","2","85","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2440","1","85","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
"2441","2","85","Legal","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2019-01_Rottnest.sanctuaries_SVC"
